track_id,cnn_emb_0,cnn_emb_1,cnn_emb_2,cnn_emb_3,cnn_emb_4,cnn_emb_5,cnn_emb_6,cnn_emb_7,cnn_emb_8,cnn_emb_9,cnn_emb_10,cnn_emb_11,cnn_emb_12,cnn_emb_13,cnn_emb_14,cnn_emb_15,cnn_emb_16,cnn_emb_17,cnn_emb_18,cnn_emb_19,cnn_emb_20,cnn_emb_21,cnn_emb_22,cnn_emb_23,cnn_emb_24,cnn_emb_25,cnn_emb_26,cnn_emb_27,cnn_emb_28,cnn_emb_29,cnn_emb_30,cnn_emb_31
22842195,2.4531865,0.9429923,-1.4023756,0.23846494,-1.4211912,0.52203995,1.371105,1.5440847,-0.086478084,1.1956104,-0.25268143,1.0026908,1.1211329,1.154,0.77847207,1.5550288,-0.84342533,-1.7740902,1.1688815,-0.026277758,-0.59445375,-0.2775271,-0.3944749,1.6532699,2.6673436,-0.12510797,1.1583743,-0.9473456,1.3321064,0.8550415,0.4278499,-2.027293
22842409,3.0917583,1.7300528,-1.4582372,-0.34247863,-1.0303271,0.26048627,1.4981982,1.5282346,0.24106222,1.089022,-1.2605941,0.9624863,0.088061124,0.12585579,1.5094894,1.2151049,-0.7005427,-1.2147697,1.3477072,0.3069008,-1.8720571,0.5527393,-0.03552931,1.3448259,2.7553432,0.7603074,1.6264856,-0.7661451,1.4863485,1.1645015,1.0774641,-1.9293236
22843097,-1.1436146,0.11103367,0.7429313,0.89692986,0.7982514,-0.14333503,1.6026422,-3.6723049,-0.84696543,-1.9570955,-2.2501478,-0.51955914,2.1244411,-1.1456662,1.7629635,1.8688182,-1.6934469,0.7405575,1.0485461,-2.541681,-0.031681925,-0.7599857,-2.6881988,-1.9928151,-0.83092713,0.30857074,-1.7976319,-0.1656412,1.6652304,1.136498,-0.062405095,0.63800114
22843316,-0.047940128,2.9382443,2.9586284,1.1375713,-4.7058163,0.35115927,1.1702579,-0.24079984,0.3371777,-1.2527748,1.3073684,-3.4916239,2.6876578,2.6131506,-0.22242801,2.5720184,1.0855554,1.302104,-0.8210237,-1.6431369,2.0646615,0.9983126,2.5849376,2.0896184,-0.18659204,0.6710356,-1.0502506,-0.83238673,-0.1496668,2.5548804,4.0223885,-3.1726482
22843469,0.28254536,-0.47881278,0.57203144,-0.5892207,-1.0432124,-0.15571651,1.8242711,0.84382796,1.6287442,-2.4325123,-1.4033445,0.5103909,-0.26332602,0.93091446,-0.3888888,0.5825532,1.5077497,0.43920237,0.7878492,0.0015919413,-0.15948994,1.9090922,0.736466,0.856932,1.499999,0.64431936,-0.115035675,0.41947454,-1.2939873,-0.0039118007,0.06825424,0.07590668
22843590,-0.79664123,-0.17195903,0.11224839,-3.3783574,0.76367056,-2.523004,1.1798767,1.7283837,-0.33754927,-1.5917296,2.9864168,-3.395598,0.47484046,0.30611783,-0.8160671,0.36815736,1.8081441,-2.8041685,-1.9135195,0.46345988,-0.8275275,1.6998422,2.0981064,-2.696216,-0.88300884,5.0439434,1.9754359,0.028532606,-3.8673825,-0.08855343,2.417997,2.273955
22843681,0.31145748,-0.7941562,1.0059525,-2.5799105,0.482746,-1.6228257,-0.2566957,1.2647402,-1.1018275,-0.88421685,2.3917618,-2.5958369,-0.25269985,0.3972185,-1.1527381,0.30245852,0.8108814,-1.8042859,-1.9591576,-0.7307686,-0.8066684,0.2696026,1.9588372,-2.3005128,-0.7714857,2.8448706,1.6144427,-1.0514705,-2.157112,-0.22911778,1.2676297,1.1594396
22843726,0.024714272,0.15331686,2.7005124,2.0291326,0.5883684,-0.5537087,2.3836162,-3.957266,0.03938281,-1.0281729,-2.5297189,0.61404926,2.3843906,-1.4947249,1.6212616,2.3999398,-1.4814223,-1.4196607,2.023935,-2.0697203,0.480615,-1.064746,-2.7242146,-3.0957792,-1.3875549,-0.061188992,-2.941409,0.3561747,2.0716093,1.7703637,0.48046017,0.5655534
22843885,1.5192468,4.13473,-3.362109,-3.367036,-0.73387176,-2.0861375,3.066202,-2.6881816,-2.0882585,-1.552996,-1.487814,-0.44976512,2.0712698,-3.255651,1.186614,0.28535438,-1.3065553,3.7823186,-0.45000792,3.2116916,-0.36134568,-0.59939146,2.844361,1.5011755,-0.4098184,-3.0742123,1.8687106,0.19187471,-2.2993877,-1.1568786,0.79262996,-0.30585787
22844124,-2.2923253,1.9971609,0.9249924,-2.3384123,0.2637643,2.8803053,-3.0868068,-1.0960542,-1.7835895,-1.2708485,0.90718585,1.4627849,3.1095939,-0.3262756,-1.1721153,1.0760837,2.5218287,-4.108877,-1.8744758,-0.5187954,-0.7216606,0.94368654,-1.3643056,-0.5985002,-1.6154102,-2.8531044,1.3899627,0.8658612,-1.9027466,-0.7493124,-1.7789433,-1.1029053
22844612,-0.61548316,0.64675343,0.5406369,0.56932145,-0.63289654,0.47474247,0.97694814,0.8865199,-0.8230604,-0.5523319,0.5015991,-1.2514893,0.55230147,-0.15931636,0.6341238,-0.9049523,1.2429801,-0.32570758,0.70928884,-0.955754,-0.107126415,-0.51245755,1.1972166,0.3108496,-0.6665091,-1.1124963,-0.92068833,-1.3867685,-0.07416276,1.2577406,-1.4750191,-1.6096354
22844764,-0.24489738,0.028141975,1.4028112,-0.21656927,-2.350039,-0.3327844,2.2814958,1.9754144,5.391916,-2.9655614,-3.090873,1.3728739,0.39937058,0.27599412,0.37232813,-0.71065485,2.333649,0.28527963,0.99240756,-0.9010425,0.5725416,1.861756,1.0880722,2.3650446,2.5330205,1.1091568,-0.29030743,-1.8261472,-3.5353043,-0.6320866,-0.80158603,-0.9514096
22844972,-0.28179094,0.9707712,0.22856814,-0.7890879,-0.9647523,-0.15253522,-0.813298,-1.2827243,-0.752181,0.1612722,-0.7526368,-0.626935,0.6519932,-0.7218258,0.6274943,-1.0940506,-0.19059029,0.05969109,0.4194721,0.20162109,-0.6510609,0.12187007,0.82535946,-0.40174592,0.26508695,0.6466037,-0.7214822,1.0317978,-0.20679548,-0.20219287,-0.011029813,-0.9657276
22844976,0.012003634,0.59287876,0.24728218,-0.49193805,-1.1945969,0.16844983,-0.35428205,-0.47665069,-1.3194753,-0.09774733,-1.3147095,-1.1076882,-0.32781473,-0.65527284,0.431987,-0.793823,-0.5359415,0.06261088,-0.10313286,0.29442346,-0.9183543,-0.1624311,1.460323,-0.89984024,0.030694589,0.7780533,-1.2546333,1.1835455,0.94381934,-0.42894164,-0.5133261,0.035625912
22844988,0.7044957,0.83158135,0.3966855,0.050910354,-0.95935696,0.69136745,-0.0024743266,-0.1911754,-1.2582954,0.37013432,-1.9821194,-1.0977972,-0.6330949,-0.55093443,0.21097048,-1.1331937,-0.6619662,0.22208755,0.26620305,0.1975998,-0.8198542,-0.23141749,1.4653144,-0.71314675,-0.11395562,0.28953582,-1.3664745,1.3683252,0.5869264,-0.66569126,-0.012752164,-0.24387309
22845140,-1.0761266,3.465053,1.7099378,-1.459336,-0.11499276,-0.2376789,-1.5660385,0.02572732,-2.5584183,1.601842,-2.0997918,-1.5570908,0.241277,-2.4814298,3.3273215,-2.2396014,0.39616248,0.035219926,2.0617316,0.25226444,0.08614848,-2.5932047,3.2422137,-1.1433676,-0.06437449,0.14541367,-3.0115564,3.148294,0.923384,-0.31812498,0.192345,-0.2568879
22845141,-0.5728179,3.3273544,2.7881587,-2.1467118,-2.602082,-0.35486007,-3.189349,0.4605917,-2.3282356,1.5978136,-3.3386338,-2.4611714,1.0587451,-3.128678,3.1181803,-2.1424794,-0.85926485,0.097511426,2.3032796,1.5269072,-0.7616594,-0.82402813,2.976419,-0.91249025,-0.38905686,1.2776539,-2.9726207,2.7486155,1.1516477,0.100625545,0.60146356,0.15191174
22845190,-3.727205,1.5286397,1.3754911,-4.4224024,-1.2127758,-2.5236678,-1.3674141,-0.7370286,-1.7183107,-0.28985757,2.3155363,1.3002867,2.6144354,-2.893977,2.4777064,-2.2184339,-0.18900833,2.1023986,2.3905241,-0.22227496,1.8724529,-2.9962778,0.1800852,0.83542186,-0.52826667,2.030263,-1.262636,1.8212525,-1.0845311,1.2076718,-0.089680836,-1.4132177
22845396,0.06425373,-1.4434986,-0.2597761,-0.60643864,-0.98643273,0.09798134,1.239271,-0.2765179,1.0448409,-2.7930484,-1.4120235,0.29228622,-1.569858,1.1605709,-0.8156993,1.1099751,1.216972,0.64765644,1.2973101,0.38955855,-0.66658205,1.6054237,1.6768204,0.019738214,0.98331136,0.8077456,-0.013709402,0.5886076,-1.4177474,0.0074568316,0.5719928,0.8282335
22845468,0.1708316,0.3372369,-0.07391858,1.1626103,0.40846512,-1.227303,2.1577103,-2.5054934,-1.138685,-1.3222821,-1.7855173,0.33418915,2.506076,-1.4593552,1.1738,0.82874155,-0.109440036,0.4322176,0.9511095,-2.3435535,0.28401884,-0.4165862,-2.1917987,-2.148526,-1.8231363,0.13622001,-2.7309732,0.4990085,2.3071513,0.6438731,1.6224552,0.9015235
22846167,0.5698797,-1.1176218,0.70842683,-1.4733168,0.65417695,-1.2249142,-0.4869817,1.6464516,-0.8206847,-0.91054934,1.9824191,-2.4405153,-0.08753843,0.9374424,-1.0900575,-0.23877262,0.458007,-0.9352707,-1.3727566,0.0020434335,-0.15426728,0.23144907,0.6616992,-1.6018803,-0.7868624,2.2688003,0.89183325,-0.22964403,-2.0901856,0.21940212,0.82155126,0.54827833
22846820,-1.0309807,-2.4017363,2.3057413,-0.8007012,-0.6279739,-0.18086931,3.9798868,0.27934232,2.3640501,-3.249014,-0.6735707,-0.19278187,-1.9708527,0.91579646,-0.6847409,1.9819536,1.2784805,1.3792888,-0.60606456,-0.045713015,-0.34221834,3.2366638,1.3870662,2.364202,1.9731958,-0.9771875,0.015449563,2.2143915,-3.2653847,0.34120327,0.54463744,-0.2369449
22848079,-0.9178052,1.6682329,0.35199603,3.5898726,1.01113,-1.5273476,1.8587234,-2.1716485,-1.3825829,-3.6218305,-0.06692369,2.0050035,-0.62011474,-2.6869125,-0.052717775,-0.61574626,-0.7186832,0.42042086,-1.0067316,0.040170323,0.21880883,-0.27329916,2.4662728,-0.16622134,-0.9026384,-2.812981,-1.62716,2.1817522,2.1199346,2.5546484,-0.6546179,-0.8237043
22848202,-0.60094374,1.4893062,1.2545835,6.701268,3.3973906,-3.142629,1.4086471,-1.8049066,-1.2727079,-3.6366508,-1.4886819,3.820004,-1.0127298,-3.1243389,-0.21118852,-0.53582984,0.21699403,-2.3591254,-1.6657928,-0.9039711,0.45867813,-1.2273775,5.6190476,-2.6594985,0.40014493,-1.3484564,-2.1562834,4.125295,1.8511224,2.976646,-1.6091301,-0.11980618
22848205,-0.3059115,2.1687155,-1.7214347,0.52912444,-0.39486906,-0.94587463,1.5410708,-2.6798015,-1.4532546,-2.3984191,-0.60956764,0.78824234,0.7775641,-2.5715623,1.0404825,0.22340351,-0.48076525,1.6131713,-0.29420614,1.5410659,-0.60058707,0.22401088,1.6714418,0.4903767,0.36700833,-2.0193086,0.76361066,0.665516,-0.65425384,0.64468175,0.32532445,-0.20186761
22848451,0.14617997,-2.1301627,0.93144584,-1.252255,-0.6323027,0.5683033,1.6900092,-0.36850882,0.7686616,-3.1799788,-1.37443,0.037281662,-1.6250383,1.269095,-1.3215973,1.6038347,1.5180048,0.4904024,0.55463564,0.29823783,-0.89751804,2.1133997,1.7081414,0.41204953,0.9201862,0.32766527,0.008874888,1.5605388,-1.7608331,0.21923679,0.38680425,0.77965045
22848671,0.33451244,1.0784757,-0.32828185,-0.053168975,-0.66968906,-1.4452643,-0.6583873,1.1110857,1.8962299,1.137057,1.6905313,1.1656915,-2.7993133,0.21423571,-0.62967145,-0.20999005,-0.6290255,0.54651886,-0.6702587,0.10768557,-0.45325258,-1.697119,1.139927,-1.5492333,0.32390228,-0.53889525,-1.5266671,-2.2268486,-1.6218697,-1.4648169,-1.3853457,0.9047331
22848700,0.29762176,1.2931097,-0.17506693,-0.16331461,-0.6860962,-1.5975403,-0.71126074,1.3606404,1.8411585,1.4948868,1.6865929,0.82302713,-2.8829525,0.8452553,-0.49250978,-0.5415096,-0.30836868,0.41155905,-0.74354434,0.3189643,-0.5933976,-1.5227052,1.1001356,-1.3459164,0.41959605,-0.66223013,-1.3574202,-2.3330288,-1.6030399,-1.2255987,-0.9558869,0.8316088
22848715,0.49718603,1.0086684,-0.39530718,0.2530041,-0.16403297,0.088492274,-0.012552928,0.20385855,1.686154,-0.00020350143,0.8731901,0.5057487,-1.8154082,-0.35329998,-0.97503054,-0.13416737,-0.42841053,0.22689223,-0.7164697,-0.52178717,-0.32804587,-1.4934413,0.7887078,-1.4839925,0.23565334,-0.1300868,-0.80968493,-1.0632507,-0.87236536,-0.89139336,-1.298028,0.8623269
22848734,0.9010108,1.4310344,-0.18467994,-0.105207585,-1.1022395,-1.3235116,-0.696012,1.0450134,1.8231715,1.2894652,1.96844,1.3196417,-2.640293,0.6004773,-0.7198075,-0.48616272,-0.3738507,-0.011806019,-0.989709,0.18328105,-0.8296873,-2.022837,0.9139255,-2.0907145,0.764977,-0.25649884,-1.4494897,-2.526943,-1.8339766,-1.2622929,-1.5767957,0.99627906
22849046,1.494962,2.3389385,0.5640921,-0.36751792,-1.8272908,-1.4925057,0.20791607,0.6872523,2.1320677,1.8228494,2.119535,1.9204767,-3.8229144,1.0596555,-0.9527722,-0.5907578,-0.7204452,0.09049236,-1.7005883,0.67063415,-0.9704471,-3.0447867,1.1917506,-3.1015077,0.5589211,0.036325872,-1.798995,-2.848251,-2.3991642,-1.2573367,-2.3056474,1.1638075
22849047,-1.4790356,-0.08340849,0.1293553,-1.8688006,1.1671437,1.5440834,-3.5352964,-0.3601972,-2.0128431,-1.4016308,-1.6792177,2.3754284,1.5590643,-0.93722177,0.18131956,-1.5331316,2.2219605,-3.5345016,-2.17826,0.9236295,-1.0479939,-0.10815208,-1.2531146,-0.44511142,-2.1311958,-1.0499468,0.8302033,0.47450924,-1.9170103,-1.3086232,-1.247001,-1.3623329
22849068,-0.15029593,-2.091036,0.33569315,-0.69504756,-1.307734,0.035575487,2.2193298,-0.017654039,1.826933,-3.4712043,-1.3444753,0.113764554,-2.2410355,0.7660398,-0.66887236,1.8385104,1.3003608,0.91117877,0.3845143,-0.082697354,-0.36574736,2.3775802,1.8428322,0.5905494,1.4638643,0.38477772,0.18827339,0.85586137,-2.4899783,0.33627534,0.58287084,1.1794643
22849222,0.6857335,2.796066,-2.1692104,-1.6469191,-1.544447,-0.7909945,1.4671434,-1.3949354,-0.93783337,-2.1426406,-0.13686255,-1.0686474,0.79096246,-2.326383,0.9894377,-0.18499303,-0.9522568,2.4777732,-0.06596266,1.391168,-0.41437423,0.423327,0.13323924,1.5467371,0.20102245,-2.1001015,1.0187773,0.007778574,-0.8665791,0.010581322,0.70530224,-0.20167455
22849259,0.94250894,1.9700307,-1.6320468,-1.5755197,-0.77042854,-0.97066987,1.3519541,-1.6493113,-1.3062003,-0.857298,0.06308303,-1.0483917,1.0190303,-1.641575,1.6753409,-0.71520764,-0.9188196,0.87086695,-0.64656204,0.45372218,-0.61292064,0.33378273,1.1866214,1.9488304,0.32089773,-1.6355648,0.61219776,-0.14421907,-1.5981628,-0.7106827,1.9231858,0.36401895
22849344,0.80641216,2.4456732,-1.8721123,-1.6887475,-1.6279688,-0.6927887,1.4138925,-1.1891277,-1.055637,-2.170173,-0.36937195,-1.0540308,0.83071023,-2.1495075,0.8402481,0.28802484,-0.8996348,2.3663926,-0.378354,1.2917544,0.06076029,0.6460402,0.34552902,1.5703402,0.38465133,-1.4477501,0.9433262,-0.20536517,-0.9769692,-0.15252322,0.66761804,-0.4207718
22849398,0.077041805,2.3986504,-1.464922,-1.2000685,-1.4321612,-0.17084862,0.8232704,-1.2536278,-0.7155168,-1.9997599,-0.0873781,-0.38457957,0.9246875,-2.045488,1.1624296,0.31555942,-0.6927461,2.3990154,-0.07357782,1.214456,-0.6932518,0.48127878,-0.16689566,1.1507037,-0.12604967,-1.7875527,1.1188751,-0.09643479,-0.47327486,0.085789435,0.29291558,-0.30978584
22849432,0.37307602,2.7789328,-2.168548,-0.6616042,-1.2117678,-1.3752948,1.6196452,-1.9635223,-1.0475688,-2.2885199,-0.5673911,-0.30654696,1.000641,-2.6335578,1.1381104,0.1983695,-1.0096146,1.9242861,-0.21380913,1.6014582,-0.5149439,0.2881317,0.9467579,1.149199,0.34033436,-2.0875218,1.3158408,0.38326728,-1.3367418,0.19280806,1.0129006,0.2104645
22850218,0.027434882,-1.3397791,-0.28908303,-0.59322095,1.2824004,0.25169724,-2.8038292,0.19445126,-0.57936394,-0.33408868,-3.2095182,2.1044273,-0.18792999,-1.0652909,0.6371283,-2.5414681,1.0644667,-1.297573,-1.1803135,1.572397,-0.89480406,-0.7770149,-1.1684482,-0.27052477,-1.7158084,0.19955623,-0.39899594,-0.72815526,-0.8344707,-1.0614904,-0.7293806,-0.9021039
22850474,-0.6883374,-0.13637862,0.40066296,1.084823,0.8057495,-1.6359015,2.4094634,-2.3859925,-1.8077688,-1.483814,-2.18814,0.23242249,1.741122,-1.148664,1.6604435,1.1953272,-0.90623355,0.890274,0.62839895,-2.558814,-0.29480043,-0.9944989,-2.383153,-1.859091,-1.7681882,0.68414664,-2.3382561,1.0209966,2.3274279,0.95562035,1.609304,0.06107621
22850572,0.49496514,2.8565295,-2.0162675,-0.70887595,-0.6464394,-1.6709652,2.0786912,-2.0729814,-1.3405317,-2.4248307,-0.78005415,-0.0063147955,1.0387849,-2.639847,0.8344415,-0.085658565,-0.9455738,2.2413378,-0.47143614,1.4379983,0.052795142,-0.40099984,1.540245,0.88632214,0.122477226,-2.351257,1.132863,1.1682502,-0.67874813,0.37666062,0.38328934,-0.28388047
22850580,-2.2574904,1.2990735,-0.58050704,-1.2351714,1.4668756,-0.9174138,0.1510997,2.5242136,-0.35082397,-2.3219962,1.4048816,-1.7561471,2.8105206,0.6461732,0.34622592,1.1522638,1.5316137,-1.8154069,-0.59741616,0.5553387,0.702934,1.7942457,0.3049779,-0.1262396,-0.10784049,2.8604846,1.2868334,1.1420846,-1.5612516,-0.2603582,0.89135426,1.1601595
22850615,-2.8376763,2.3959825,-1.010872,-0.14855245,1.277736,0.20304832,-0.32056218,2.2705386,-0.63568366,-1.427636,0.08590184,-0.22977991,3.4051929,0.71427983,0.27560428,1.8551627,0.9483905,-0.98402554,0.04709726,0.04071965,1.7611411,2.2358727,-0.033295915,1.2359158,0.73613393,1.0524408,1.069007,0.9705377,0.39947265,-0.39889476,0.19983819,-0.12951349
22851112,-0.5140671,2.0275714,3.7239592,1.072004,-3.798636,1.0136755,0.082385406,-1.6567683,1.0225338,0.5197092,1.8875698,-1.9302875,3.5616117,2.527168,0.11959013,2.465441,0.05187912,1.351891,-1.813088,-0.8101271,2.9743726,0.5053445,1.8288659,2.4140444,0.21292166,0.31643093,-0.99814993,-0.07080643,-0.5981492,2.5228045,3.5976353,-1.6991694
22851434,-1.0106217,0.6136511,-0.34863436,-1.0156051,1.4205141,-1.0126297,-0.16856574,2.2319758,-1.0073185,-1.742979,1.1252607,-1.6739186,1.7608413,0.7913956,-0.3989507,0.46286348,1.2947965,-1.4244902,-0.3615851,0.08136033,0.7778708,1.672458,0.08113022,-0.3130141,-0.076876685,2.6459951,0.9714897,0.78143674,-1.3177592,0.09631713,0.4646596,0.5314137
22851857,0.121721566,-0.7555169,0.6430964,-0.56067616,0.5880683,2.1393878,-2.7241912,0.18057519,-0.66531515,0.12003846,-1.7064701,1.5041645,0.577505,-0.692089,0.28921017,-1.5491645,0.4106342,-1.0110029,-1.683374,1.0598516,-0.87221867,0.29756838,-1.6127584,-0.80603313,-1.3532429,-0.7192014,0.03875242,-0.40352106,-0.61730915,0.10618693,-0.96303153,-1.2588242
22852019,0.5285074,-0.79218,-1.094643,-0.49264255,-0.17843081,1.1809691,-0.7553808,-1.4732043,-0.5225924,-1.9011806,0.26072398,-0.31884724,1.0080426,0.11240197,-0.27932134,0.57924944,-0.6922199,1.5468612,-0.6968088,-1.457398,-0.8223512,-0.13569163,-0.30748302,0.2870267,0.088271976,0.080037296,-0.21400116,-0.74807715,0.67236793,-0.9095802,-1.1767243,1.1829567
22852026,0.21961562,-1.148668,0.8183047,0.2682739,0.134717,1.5895633,-0.4477283,-2.417191,-0.089529015,-2.309638,-1.1616272,-0.15864533,1.8390597,-0.0154265985,-0.31354243,1.5177331,-1.2836077,0.7292186,-0.6134571,-1.8378881,-0.19752857,-0.91412467,-1.9501686,-0.32072058,0.47090903,0.5924921,-0.29073098,-1.124175,0.98089474,-0.57478374,-1.0657703,0.4022098
22852074,-0.37789533,-0.4450016,0.14179003,0.95494735,0.4808203,-0.9979487,2.0660496,-2.125182,-1.224061,-1.6840731,-1.9322511,0.08877072,1.9671941,-1.1654667,1.2350538,1.089802,-0.5590865,1.167554,0.7066964,-2.8598874,-0.30909416,-0.9428317,-2.0000527,-1.4295663,-1.7132709,0.9091159,-1.5879846,0.24387084,2.546274,0.5915535,0.9725515,0.11927184
22852255,-0.71304536,-0.24005601,-0.46741378,0.74422145,0.5617384,-2.0770924,2.2535198,-2.1941936,-1.871591,-1.1546634,-1.7498485,0.12153381,2.035527,-0.80714226,1.4980624,0.53303266,0.31483084,1.2751244,1.125231,-2.7807333,-0.9736986,-1.1343805,-1.904385,-1.4487072,-2.1667128,0.77459973,-2.4706526,0.77145845,2.4579709,0.29669744,1.8302459,0.1445579
22852343,0.069818206,1.6124734,0.35969633,-1.658438,2.6024241,-0.48778397,0.7068331,-1.2988387,2.588068,-1.7807331,-2.0771494,0.9456212,-0.9064267,-2.0175254,1.954559,0.49627814,-0.48768216,-1.3260891,2.1868625,0.2961173,-2.9250293,3.2838109,0.26240814,-0.30548096,-1.8045179,0.35005715,1.4425879,0.97479004,2.8143897,-0.3879479,1.9470938,-0.97084254
22852777,-0.5607644,-0.06813015,0.45843732,-2.5793397,0.50985014,-1.0653943,0.8554156,1.0234432,-0.34398234,-1.0406835,1.8320566,-2.1809695,0.4710078,0.0007026084,-1.0953445,0.1622579,2.120196,-2.0398483,-1.3752013,-0.7660162,-0.2561086,0.91851556,1.4996341,-1.7887211,-0.105735704,3.1015716,1.6094233,0.1108592,-2.9579835,0.35732844,0.9387432,1.2858106
22853263,-0.34537798,-1.0137583,0.19275801,-1.0027118,0.6024788,1.2577322,-2.642723,0.555884,-1.0031381,0.06472606,-1.8000766,1.7026813,0.5657256,-0.28655759,0.4364655,-1.217444,0.8007252,-0.997319,-1.5436249,0.5212492,-0.673779,-0.295794,-1.0918995,-1.1581867,-0.84626,-0.05957237,-0.040396914,0.08019908,-0.7550021,-0.2760503,-0.46608004,-1.3075889
22853543,-1.3996427,0.13553564,1.4723822,-2.3799262,0.6353403,2.902164,-3.9284606,0.20110764,-1.7714082,-0.9200034,-0.4603595,1.5754371,2.64877,-1.0686208,-1.5288233,-0.71638846,1.8340935,-2.7387164,-2.3690863,0.4015973,-1.2575349,0.6200875,-1.6010451,-0.3464265,-1.7098846,-2.0896857,0.92051005,1.0069455,-0.9917211,-0.2412372,-1.9711016,-1.4733785
22853729,0.0447114,-4.7980094,1.3757566,-2.349091,1.6833518,0.48589733,2.134549,-1.4288379,-3.3041456,-4.523486,0.59255487,-0.5798811,-3.542255,1.1587083,-3.3114247,3.644952,0.27483386,0.19499372,-0.93816054,0.48839188,-2.725328,3.5237205,2.897726,-0.8392594,-0.26118726,-1.3074262,0.8252264,4.8656726,-0.8706309,0.7085524,1.9066358,3.1203613
22853791,-0.5012934,1.5459878,-0.79713833,-0.90345484,0.95294213,0.04629483,-1.0844936,-0.7570791,-0.53477985,0.09782029,-0.66804117,-0.30667695,0.4579654,0.5536698,0.051698327,-1.3908882,1.0966926,-0.05716179,0.566771,0.31238854,-1.9965776,0.13024269,0.8402086,-0.98720306,0.413271,-1.0354421,0.4336179,0.68151,-0.41633925,-0.908629,1.4715117,-1.012531
22853798,0.1007494,2.4732344,0.5512712,-0.63807124,-0.21880496,-0.116159454,-1.3337551,-1.5633198,-0.53869414,0.7458869,-1.7069298,-1.7861336,1.5415392,-0.44714004,1.6890322,-0.6319631,0.09901795,0.6842327,1.8212816,-0.7355416,-2.4121525,-0.4343719,1.5916574,0.10700758,-0.31489193,-0.5914099,0.38539067,2.3899226,-0.9448752,-1.4311353,1.6032158,-2.856534
22853857,0.18421188,2.5480292,-1.2633902,-0.018780038,1.59191,-0.6845776,-2.0386565,-2.2657287,0.84849936,0.9095511,-1.0589935,-1.6464994,1.8850739,2.1159933,-0.430893,-1.313419,1.9789069,0.39225927,1.2105066,-0.1272274,-4.3795714,0.61730504,0.94445246,-0.7670426,-0.6093353,-3.027352,2.6769235,0.9738411,-1.8599689,-1.6344367,2.8222926,-3.0770423
22853861,-0.040590327,-2.0832877,1.5454156,-1.0308423,-0.95724905,0.2306517,2.601818,-0.16960254,1.4926723,-3.5101204,-1.316854,0.17544305,-1.4524885,1.1241672,-1.1500875,1.4659297,1.6047124,0.62406886,0.14364591,-0.08858136,-0.5345503,2.6993957,1.9835881,0.967139,1.5541233,-0.08194573,0.30932137,1.4757241,-2.6915615,-0.014145441,0.9095091,0.51567125
22853911,-0.60162234,2.1417456,1.4021515,-1.8392652,-0.53460956,-0.5459272,-1.7690786,-1.4059868,-0.55511105,1.1552603,-0.90315866,-0.97142196,1.8624399,-1.0121938,1.9740015,-0.56099063,-0.14037932,0.3130068,1.4402755,-0.84938985,-0.94601613,-0.22436829,0.88216925,0.2883497,-0.40784007,-0.03994301,-0.1791047,1.6900152,-0.94769126,-0.5370236,0.5464977,-2.3178327
22853913,1.2767941,1.9569961,-0.22425488,0.92093885,0.571946,0.8068142,-1.1859905,-1.3810092,0.40406436,1.2225697,-2.370013,-1.5032071,0.5144672,1.2682906,-0.0509073,0.016008524,0.67947876,-0.4296585,0.18570758,-0.37533614,-3.2181695,1.3361869,1.4424119,-0.9804297,0.3656072,-1.6123644,0.8943898,0.7343948,-0.8175891,-1.7868993,1.536005,-1.6701647
22853929,-0.5547031,1.3238664,0.15120341,-1.7490474,-0.39541417,-0.83205575,-0.69277495,-0.9099366,-1.1099834,-0.40288883,-0.33330372,-0.5510677,0.111179605,-0.8541024,0.2975027,-2.349095,-0.18500264,1.1438392,1.07763,0.47921878,-1.3638693,-0.7515763,1.3450599,-0.2508452,-0.30650532,-0.09936865,-0.8431872,2.2346935,-0.09199655,-0.7365567,1.087555,-1.2475218
22854056,0.079489596,-0.059283834,0.64808345,-1.3831934,0.5278563,-0.7817225,-0.504544,1.7254746,-0.8370455,0.066261,0.96934086,-2.157478,-0.03332425,0.6722392,-0.7385018,0.6966579,-0.47031507,-0.9317154,-1.3562788,-0.9372469,0.100068785,0.97107863,0.9958528,-1.7811124,-0.25419107,1.4146996,1.3677336,-0.79310286,-1.0169439,-0.24401015,0.81874275,0.10480982
22854115,-0.7864448,-0.18835302,1.1026207,-1.2676246,0.49677312,2.0606225,-2.1175146,0.19888079,-0.71206814,-0.65256053,-0.14496805,1.0270226,1.5443989,-0.28844464,-0.66864455,-0.71209097,0.8600234,-1.2987819,-1.7077695,0.25955683,-0.66374975,0.32895893,-1.0723537,-0.5872555,-1.2279732,-1.0212379,0.5397768,0.4511798,-0.7213183,-0.2996617,-0.9550221,-0.90297675
22854216,0.1362357,-1.2071679,-0.9209893,-0.55662644,-0.85124743,-0.34639055,0.9985211,0.06836156,0.3523752,-1.9108704,-0.5211228,0.03491354,-1.0437815,1.1015913,-0.371333,1.1404369,1.0156124,0.44868785,0.97370565,1.1226479,-0.6592577,0.8851455,0.50382096,-0.2948112,0.29572546,0.63215536,-0.17387567,1.3242853,-0.07890276,0.25036913,0.47868174,0.5133595
